sample	Minutes	Temperature	Lifestyle	Identification	OD_avg	Genus
TS-095	6300	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.320625	Cutaneotrichosporon
TS-095	6330	33 °C	Environmental	Cutaneotrichosporon cyanovorans	0.991625	Cutaneotrichosporon
TS-095	6330	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.322375	Cutaneotrichosporon
TS-095	6360	33 °C	Environmental	Cutaneotrichosporon cyanovorans	0.993	Cutaneotrichosporon
TS-095	6360	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.323875	Cutaneotrichosporon
TS-095	6390	33 °C	Environmental	Cutaneotrichosporon cyanovorans	0.992375	Cutaneotrichosporon
TS-095	6390	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.32475	Cutaneotrichosporon
TS-095	6420	33 °C	Environmental	Cutaneotrichosporon cyanovorans	0.993875	Cutaneotrichosporon
TS-095	6420	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.325625	Cutaneotrichosporon
TS-095	6450	33 °C	Environmental	Cutaneotrichosporon cyanovorans	0.995375	Cutaneotrichosporon
TS-095	6450	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.326875	Cutaneotrichosporon
TS-095	6480	33 °C	Environmental	Cutaneotrichosporon cyanovorans	0.99725	Cutaneotrichosporon
TS-095	6480	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.32775	Cutaneotrichosporon
TS-095	6510	33 °C	Environmental	Cutaneotrichosporon cyanovorans	0.999	Cutaneotrichosporon
TS-095	6510	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.33025	Cutaneotrichosporon
TS-095	6540	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1	Cutaneotrichosporon
TS-095	6540	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.331	Cutaneotrichosporon
TS-095	6570	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.0015	Cutaneotrichosporon
TS-095	6570	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.3325	Cutaneotrichosporon
TS-095	6600	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.002	Cutaneotrichosporon
TS-095	6600	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.334	Cutaneotrichosporon
TS-095	6630	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.002625	Cutaneotrichosporon
TS-095	6630	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.335125	Cutaneotrichosporon
TS-095	6660	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.00525	Cutaneotrichosporon
TS-095	6660	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.337125	Cutaneotrichosporon
TS-095	6690	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.006	Cutaneotrichosporon
TS-095	6690	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.338375	Cutaneotrichosporon
TS-095	6720	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.0075	Cutaneotrichosporon
TS-095	6720	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.339625	Cutaneotrichosporon
TS-095	6750	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.009	Cutaneotrichosporon
TS-095	6750	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.34075	Cutaneotrichosporon
TS-095	6780	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.009625	Cutaneotrichosporon
TS-095	6780	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.3415	Cutaneotrichosporon
TS-095	6810	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.01075	Cutaneotrichosporon
TS-095	6810	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.343625	Cutaneotrichosporon
TS-095	6840	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.012375	Cutaneotrichosporon
TS-095	6840	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.344625	Cutaneotrichosporon
TS-095	6870	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.013125	Cutaneotrichosporon
TS-095	6870	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.34575	Cutaneotrichosporon
TS-095	6900	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.014625	Cutaneotrichosporon
TS-095	6900	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.34675	Cutaneotrichosporon
TS-095	6930	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.016375	Cutaneotrichosporon
TS-095	6930	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.347625	Cutaneotrichosporon
TS-095	6960	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.0175	Cutaneotrichosporon
TS-095	6960	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.34825	Cutaneotrichosporon
TS-095	6990	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.0185	Cutaneotrichosporon
TS-095	6990	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.34975	Cutaneotrichosporon
TS-095	7020	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.020125	Cutaneotrichosporon
TS-095	7020	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.35125	Cutaneotrichosporon
TS-095	7050	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.02	Cutaneotrichosporon
TS-095	7050	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.35175	Cutaneotrichosporon
TS-095	7080	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.021875	Cutaneotrichosporon
TS-095	7080	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.352875	Cutaneotrichosporon
TS-095	7110	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.023375	Cutaneotrichosporon
TS-095	7110	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.353875	Cutaneotrichosporon
TS-095	7140	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.0245	Cutaneotrichosporon
TS-095	7140	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.355125	Cutaneotrichosporon
TS-095	7170	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.02625	Cutaneotrichosporon
TS-095	7170	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.355625	Cutaneotrichosporon
TS-095	7200	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.027625	Cutaneotrichosporon
TS-095	7200	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.357625	Cutaneotrichosporon
TS-095	7230	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.029375	Cutaneotrichosporon
TS-095	7230	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.357875	Cutaneotrichosporon
TS-095	7260	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.030125	Cutaneotrichosporon
TS-095	7260	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.359	Cutaneotrichosporon
TS-095	7290	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.030625	Cutaneotrichosporon
TS-095	7290	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.3605	Cutaneotrichosporon
TS-095	7320	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.03275	Cutaneotrichosporon
TS-095	7320	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.362125	Cutaneotrichosporon
TS-095	7350	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.0335	Cutaneotrichosporon
TS-095	7350	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.363	Cutaneotrichosporon
TS-095	7380	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.034375	Cutaneotrichosporon
TS-095	7380	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.364375	Cutaneotrichosporon
TS-095	7410	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.036375	Cutaneotrichosporon
TS-095	7410	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.3665	Cutaneotrichosporon
TS-095	7440	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.038	Cutaneotrichosporon
TS-095	7440	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.368375	Cutaneotrichosporon
TS-095	7470	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.039	Cutaneotrichosporon
TS-095	7470	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.37075	Cutaneotrichosporon
TS-095	7500	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.039375	Cutaneotrichosporon
TS-095	7500	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.373	Cutaneotrichosporon
TS-095	7530	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.04075	Cutaneotrichosporon
TS-095	7530	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.37525	Cutaneotrichosporon
TS-095	7560	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.042375	Cutaneotrichosporon
TS-095	7560	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.378	Cutaneotrichosporon
TS-095	7590	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.044	Cutaneotrichosporon
TS-095	7590	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.380375	Cutaneotrichosporon
TS-095	7620	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.045625	Cutaneotrichosporon
TS-095	7620	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.382125	Cutaneotrichosporon
TS-095	7650	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.04725	Cutaneotrichosporon
TS-095	7650	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.386125	Cutaneotrichosporon
TS-095	7680	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.048	Cutaneotrichosporon
TS-095	7680	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.38875	Cutaneotrichosporon
TS-095	7710	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.048625	Cutaneotrichosporon
TS-095	7710	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.3915	Cutaneotrichosporon
TS-095	7740	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.0505	Cutaneotrichosporon
TS-095	7740	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.39475	Cutaneotrichosporon
TS-095	7770	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.051375	Cutaneotrichosporon
TS-095	7770	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.397	Cutaneotrichosporon
TS-095	7800	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.052625	Cutaneotrichosporon
TS-095	7800	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.398875	Cutaneotrichosporon
TS-095	7830	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.05375	Cutaneotrichosporon
TS-095	7830	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.400875	Cutaneotrichosporon
TS-095	7860	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.055	Cutaneotrichosporon
TS-095	7860	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.402375	Cutaneotrichosporon
TS-095	7890	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.055625	Cutaneotrichosporon
TS-095	7890	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.4045	Cutaneotrichosporon
TS-095	7920	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.056375	Cutaneotrichosporon
TS-095	7920	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.405375	Cutaneotrichosporon
TS-095	7950	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.057875	Cutaneotrichosporon
TS-095	7950	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.406625	Cutaneotrichosporon
TS-095	7980	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.059125	Cutaneotrichosporon
TS-095	7980	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.408375	Cutaneotrichosporon
TS-095	8010	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.060875	Cutaneotrichosporon
TS-095	8010	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.409375	Cutaneotrichosporon
TS-095	8040	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.062	Cutaneotrichosporon
TS-095	8040	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.41075	Cutaneotrichosporon
TS-095	8070	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.063	Cutaneotrichosporon
TS-095	8070	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.41175	Cutaneotrichosporon
TS-095	8100	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.065	Cutaneotrichosporon
TS-095	8100	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.413625	Cutaneotrichosporon
TS-095	8130	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.06475	Cutaneotrichosporon
TS-095	8130	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.41475	Cutaneotrichosporon
TS-095	8160	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.066875	Cutaneotrichosporon
TS-095	8160	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.41675	Cutaneotrichosporon
TS-095	8190	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.067875	Cutaneotrichosporon
TS-095	8190	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.418375	Cutaneotrichosporon
TS-095	8220	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.068625	Cutaneotrichosporon
TS-095	8220	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.4195	Cutaneotrichosporon
TS-095	8250	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.07025	Cutaneotrichosporon
TS-095	8250	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.42125	Cutaneotrichosporon
TS-095	8280	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.071625	Cutaneotrichosporon
TS-095	8280	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.423	Cutaneotrichosporon
TS-095	8310	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.07125	Cutaneotrichosporon
TS-095	8310	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.424625	Cutaneotrichosporon
TS-095	8340	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.0735	Cutaneotrichosporon
TS-095	8340	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.425875	Cutaneotrichosporon
TS-095	8370	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.074875	Cutaneotrichosporon
TS-095	8370	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.428625	Cutaneotrichosporon
TS-095	8400	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.076	Cutaneotrichosporon
TS-095	8400	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.431	Cutaneotrichosporon
TS-095	8430	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.07725	Cutaneotrichosporon
TS-095	8430	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.43425	Cutaneotrichosporon
TS-095	8460	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.0775	Cutaneotrichosporon
TS-095	8460	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.436875	Cutaneotrichosporon
TS-095	8490	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.08	Cutaneotrichosporon
TS-095	8490	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.440625	Cutaneotrichosporon
TS-095	8520	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.08075	Cutaneotrichosporon
TS-095	8520	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.443	Cutaneotrichosporon
TS-095	8550	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.081875	Cutaneotrichosporon
TS-095	8550	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.4445	Cutaneotrichosporon
TS-095	8580	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.083625	Cutaneotrichosporon
TS-095	8580	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.44725	Cutaneotrichosporon
TS-095	8610	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.085125	Cutaneotrichosporon
TS-095	8610	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.449625	Cutaneotrichosporon
TS-095	8640	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.086125	Cutaneotrichosporon
TS-095	8640	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.452375	Cutaneotrichosporon
TS-095	8670	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.08675	Cutaneotrichosporon
TS-095	8670	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.45525	Cutaneotrichosporon
TS-095	8700	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.08875	Cutaneotrichosporon
TS-095	8700	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.4575	Cutaneotrichosporon
TS-095	8730	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.090125	Cutaneotrichosporon
TS-095	8730	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.4605	Cutaneotrichosporon
TS-095	8760	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.091	Cutaneotrichosporon
TS-095	8760	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.4635	Cutaneotrichosporon
TS-095	8790	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.0925	Cutaneotrichosporon
TS-095	8790	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.465875	Cutaneotrichosporon
TS-095	8820	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.09325	Cutaneotrichosporon
TS-095	8820	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.4685	Cutaneotrichosporon
TS-095	8850	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.094125	Cutaneotrichosporon
TS-095	8850	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.47125	Cutaneotrichosporon
TS-095	8880	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.094875	Cutaneotrichosporon
TS-095	8880	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.474	Cutaneotrichosporon
TS-095	8910	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.096125	Cutaneotrichosporon
TS-095	8910	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.47675	Cutaneotrichosporon
TS-095	8940	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.0975	Cutaneotrichosporon
TS-095	8940	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.478875	Cutaneotrichosporon
TS-095	8970	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.099125	Cutaneotrichosporon
TS-095	8970	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.482125	Cutaneotrichosporon
TS-095	9000	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.1	Cutaneotrichosporon
TS-095	9000	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.484625	Cutaneotrichosporon
TS-095	9030	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.101125	Cutaneotrichosporon
TS-095	9030	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.487875	Cutaneotrichosporon
TS-095	9060	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.10125	Cutaneotrichosporon
TS-095	9060	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.489125	Cutaneotrichosporon
TS-095	9090	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.102625	Cutaneotrichosporon
TS-095	9090	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.492125	Cutaneotrichosporon
TS-095	9120	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.104125	Cutaneotrichosporon
TS-095	9120	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.49425	Cutaneotrichosporon
TS-095	9150	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.10475	Cutaneotrichosporon
TS-095	9150	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.4975	Cutaneotrichosporon
TS-095	9180	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.1055	Cutaneotrichosporon
TS-095	9180	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.49975	Cutaneotrichosporon
TS-095	9210	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.1065	Cutaneotrichosporon
TS-095	9210	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.502875	Cutaneotrichosporon
TS-095	9240	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.108375	Cutaneotrichosporon
TS-095	9240	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.5045	Cutaneotrichosporon
TS-095	9270	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.109625	Cutaneotrichosporon
TS-095	9270	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.507625	Cutaneotrichosporon
TS-095	9300	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.1105	Cutaneotrichosporon
TS-095	9300	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.508375	Cutaneotrichosporon
TS-095	9330	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.111875	Cutaneotrichosporon
TS-095	9330	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.511625	Cutaneotrichosporon
TS-095	9360	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.113	Cutaneotrichosporon
TS-095	9360	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.51375	Cutaneotrichosporon
TS-095	9390	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.1135	Cutaneotrichosporon
TS-095	9390	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.517375	Cutaneotrichosporon
TS-095	9420	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.115	Cutaneotrichosporon
TS-095	9420	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.519625	Cutaneotrichosporon
TS-095	9450	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.115125	Cutaneotrichosporon
TS-095	9450	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.522125	Cutaneotrichosporon
TS-095	9480	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.116875	Cutaneotrichosporon
TS-095	9480	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.523625	Cutaneotrichosporon
TS-095	9510	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.117625	Cutaneotrichosporon
TS-095	9510	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.526125	Cutaneotrichosporon
TS-095	9540	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.1185	Cutaneotrichosporon
TS-095	9540	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.527375	Cutaneotrichosporon
TS-095	9570	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.118625	Cutaneotrichosporon
TS-095	9570	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.530875	Cutaneotrichosporon
TS-095	9600	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.12025	Cutaneotrichosporon
TS-095	9600	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.53175	Cutaneotrichosporon
TS-095	9630	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.121375	Cutaneotrichosporon
TS-095	9630	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.53425	Cutaneotrichosporon
TS-095	9660	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.122875	Cutaneotrichosporon
TS-095	9660	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.537125	Cutaneotrichosporon
TS-095	9690	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.123875	Cutaneotrichosporon
TS-095	9690	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.53875	Cutaneotrichosporon
TS-095	9720	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.12475	Cutaneotrichosporon
TS-095	9720	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.54075	Cutaneotrichosporon
TS-095	9750	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.124875	Cutaneotrichosporon
TS-095	9750	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.54325	Cutaneotrichosporon
TS-095	9780	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.1265	Cutaneotrichosporon
TS-095	9780	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.5455	Cutaneotrichosporon
TS-095	9810	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.1275	Cutaneotrichosporon
TS-095	9810	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.546125	Cutaneotrichosporon
TS-095	9840	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.127875	Cutaneotrichosporon
TS-095	9840	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.5485	Cutaneotrichosporon
TS-095	9870	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.129	Cutaneotrichosporon
TS-095	9870	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.548875	Cutaneotrichosporon
TS-095	9900	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.1305	Cutaneotrichosporon
TS-095	9900	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.55175	Cutaneotrichosporon
TS-095	9930	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.131375	Cutaneotrichosporon
TS-095	9930	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.553	Cutaneotrichosporon
TS-095	9960	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.132	Cutaneotrichosporon
TS-095	9960	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.5545	Cutaneotrichosporon
TS-095	9990	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.131875	Cutaneotrichosporon
TS-095	9990	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.556375	Cutaneotrichosporon
TS-095	10020	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.134625	Cutaneotrichosporon
TS-095	10020	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.558125	Cutaneotrichosporon
TS-095	10050	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.13425	Cutaneotrichosporon
TS-095	10050	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.559125	Cutaneotrichosporon
TS-095	10080	33 °C	Environmental	Cutaneotrichosporon cyanovorans	1.136375	Cutaneotrichosporon
TS-095	10080	37 °C	Environmental	Cutaneotrichosporon cyanovorans	0.561	Cutaneotrichosporon
TS-108	0	33 °C	Clinical	Trichosporon asahii	0.00437499999999999	Trichosporon
TS-108	0	37 °C	Clinical	Trichosporon asahii	0.000750000000000001	Trichosporon
TS-108	30	33 °C	Clinical	Trichosporon asahii	0.00437499999999999	Trichosporon
TS-108	30	37 °C	Clinical	Trichosporon asahii	0.0015	Trichosporon
TS-108	60	33 °C	Clinical	Trichosporon asahii	0.00487499999999999	Trichosporon
TS-108	60	37 °C	Clinical	Trichosporon asahii	0	Trichosporon
TS-108	90	33 °C	Clinical	Trichosporon asahii	0.00587499999999999	Trichosporon
TS-108	90	37 °C	Clinical	Trichosporon asahii	0	Trichosporon
TS-108	120	33 °C	Clinical	Trichosporon asahii	0.00625000000000001	Trichosporon
TS-108	120	37 °C	Clinical	Trichosporon asahii	0	Trichosporon
TS-108	150	33 °C	Clinical	Trichosporon asahii	0.00562499999999999	Trichosporon
TS-108	150	37 °C	Clinical	Trichosporon asahii	0	Trichosporon
TS-108	180	33 °C	Clinical	Trichosporon asahii	0.0055	Trichosporon
TS-108	180	37 °C	Clinical	Trichosporon asahii	0	Trichosporon
